state,year,l_incarc_rate,ln_incarc_rate,ln_violent_rate,ln_property_rate,ln_DeathsHomi_rate,ln_DeathsHomi_fire_rate,ln_DeathsHomi_nonfire_rate
53,1993,192.97557,5.2850943,6.2433076,8.6011181,1.6504792,1.1456959,.72505605
53,1994,197.37283,5.3059788,6.2368922,8.6154566,1.7554193,1.3139437,.72515661
53,1995,201.53815,5.3555722,6.1826158,8.6631184,1.6830977,1.1494141,.80014348
53,1996,211.78513,5.4157057,6.0665178,8.6085396,1.5094932,.90731788,.71626264
53,1997,224.91122,5.4504213,6.0883937,8.6098814,1.5143485,1.0176347,.57650942
53,1998,232.8562,5.5030656,6.0603991,8.6013317,1.3958572,.89357865,.4666073
53,1999,245.44324,5.5203366,5.9329138,8.4924822,1.1792691,.61437625,.33896425
53,2000,249.71913,5.5308051,5.9125743,8.4629421,1.2188996,.63908118,.39791912
53,2001,252.347,5.5343876,5.8712463,8.4748106,1.1810375,.57147706,.39667431
53,2002,253.25266,5.5811801,5.8451028,8.4686089,1.2582606,.59744883,.53169745
53,2003,265.38455,5.5780034,5.8491554,8.4669476,1.2775235,.59798199,.57058299
53,2004,264.54285,5.594317,5.8395996,8.4860535,1.2562133,.68033695,.4301928
53,2005,268.89392,5.6268559,5.8452911,8.4949055,1.3060831,.8124252,.36347499
53,2006,277.78732,5.619133,5.85425,8.4140711,1.2438599,.65788162,.43066472
53,2007,275.6503,5.6169195,5.8186789,8.305727,1.1348449,.65182149,.17534538
53,2008,275.0408,5.6100917,5.8117623,8.2444124,1.2277303,.66027135,.39079526
53,2009,273.16928,5.6111693,5.8180175,8.210556,1.0628712,.57086563,.11766914
53,2010,273.46387,5.599999,5.747745,8.2158346,.98460752,.52784908,-.018694617
53,2011,270.42618,5.5666728,5.6881356,8.1828566,.97063619,.25501615,.29946792
53,2012,261.56238,5.5230699,5.6973343,8.2131453,1.1921633,.61140043,.37238353
53,2013,250.40262,5.552567,5.6698389,8.2203827,1.0748656,.5103358,.23408243
53,2014,257.89868,5.5472932,5.6552167,8.2157812,1.0966809,.53231442,.2556822
54,1977,67.198868,4.1463776,5.0261145,7.6508193,1.7876543,1.4702964,-.1759555
54,1978,63.204632,4.1637673,5.1224265,7.6508183,2.0941808,1.789257,.17981912
54,1979,64.313362,4.1653199,5.1242681,7.6765857,1.9974891,1.5344541,.94666749
54,1980,64.413284,4.1662512,5.2133446,7.7697563,2.0984924,1.8002727,.69314975
54,1981,64.473312,4.3831139,5.1635404,7.8013611,1.863764,1.5707769,.493218
54,1982,80.087036,4.3738613,5.1636119,7.7563872,1.904987,1.6449102,.43098703
54,1983,79.349449,4.4167318,5.1460733,7.717452,1.8196118,1.3361851,.8607614
54,1984,82.825165,4.4056358,5.1250734,7.6814098,1.6854777,1.2751933,.59643489
54,1985,81.911217,4.5049543,5.1120625,7.6434007,1.494624,1.1951075,.14301518
54,1986,90.464233,4.359271,5.1026716,7.6742525,1.818481,1.3689559,.80256033
54,1987,78.200119,4.3567667,4.9223289,7.6272521,1.7415789,1.4219452,.44543564
54,1988,78.004509,4.3757424,4.8784175,7.6531997,1.7469435,1.2673703,.78186256
54,1989,79.498856,4.4429231,4.9883094,7.7035289,2.0259757,1.5603422,1.0378205
54,1990,85.023094,4.469418,5.1315551,7.7552252,1.8233445,1.4178793,.7247321
54,1991,87.305893,4.4248843,5.2522998,7.8129463,1.9225156,1.5411481,.77389294
54,1992,83.503128,4.5290217,5.3543868,7.782465,1.9735852,1.6493455,.68956971
54,1993,92.667885,4.5982475,5.3394909,7.7511206,2.0271852,1.6642797,.83760113
54,1994,99.310112,4.8528285,5.3741293,7.7461381,1.7988275,1.5526944,.27640095
54,1995,128.10223,4.9253821,5.3479409,7.7177854,1.6712584,1.3160552,.46384335
54,1996,137.74196,5.0160294,5.3474727,7.7289767,1.5629449,1.0860208,.5935443
54,1997,150.81128,5.1535883,5.3875518,7.7188811,1.6529428,1.257949,.5330531
54,1998,173.05138,5.2552066,5.5160351,7.7400398,1.566902,1.1785314,.43319848
54,1999,191.56107,5.2727141,5.8597898,7.7706642,1.6982133,1.2302279,.71401143
54,2000,194.94437,5.363121,5.7572517,7.7346859,1.4877863,1.1311113,.28381345
54,2001,213.38988,5.4552107,5.6332555,7.7324853,1.3283135,.74639195,.51000321
54,2002,233.97415,5.5281878,5.4547458,7.7306576,1.6605018,1.2962797,.47392082
54,2003,251.68742,5.5704036,5.5429568,7.7574887,1.5914572,1.1971655,.47011673
54,2004,262.54004,5.6310415,5.6416359,7.8461399,1.4699854,1.0517812,.39637434
54,2005,278.95255,5.6760316,5.6126075,7.8757157,1.6309077,1.1413593,.68182707
54,2006,291.78925,5.7482347,5.6389608,7.8771458,1.6689515,1.1372918,.78312004
54,2007,313.63654,5.7996922,5.6233525,7.8310657,1.5452344,.9195286,.77976662
54,2008,330.19785,5.7967811,5.6200151,7.8373885,1.3359761,.69839877,.58398843
54,2009,329.23801,5.8423166,5.7209744,7.8397608,1.6052213,1.1264839,.63878077
54,2010,344.5766,5.886971,5.7078896,7.7085128,1.534953,.93075335,.74416739
54,2011,360.31226,5.9080524,5.6915374,7.6511273,1.6947095,1.1904628,.76846844
54,2012,367.98874,5.9424543,5.7685943,7.7818694,1.7140652,1.2689909,.69025409
54,2013,380.86865,5.9088182,5.7209368,7.6751461,1.3850341,.84216911,.51495618
54,2014,368.27066,5.9216013,5.7571015,7.6356397,1.7182434,1.1439574,.89017689
55,1977,71.781311,4.2814312,4.8791595,8.2111835,1.1582726,.63374811,-.16859834
55,1978,72.343887,4.3022833,4.8840513,8.2289953,1.008324,.46820202,-.28051502
55,1979,73.868279,4.363369,5.1124725,8.3480368,1.2185515,.69925129,.23349397
55,1980,78.52121,4.4376631,5.2071395,8.4372921,1.1103152,.49127597,.24181512
55,1981,84.577072,4.5302081,5.2358446,8.4292278,1.2380183,.65512753,.42093414
55,1982,92.777863,4.6020207,5.2496166,8.354351,1.1610088,.72869653,.11402097
55,1983,99.685547,4.6310039,5.2517872,8.3101168,1.1625781,.52732497,.40797821
55,1984,102.61704,4.654294,5.2808557,8.2879677,1.0549651,.33196503,.39080551
55,1985,105.03503,4.7385135,5.3322887,8.2453327,1.2149165,.72471011,.266877
55,1986,114.26424,4.7926059,5.5524492,8.2529449,1.24403,.53253365,.56890124
55,1987,120.61524,4.8564782,5.5211697,8.2737226,1.3095554,.5642224,.66600513
55,1988,128.57062,4.8808279,5.3676944,8.2315397,1.2540396,.62395054,.49358875
55,1989,131.73972,4.9399934,5.4053817,8.2795057,1.3320169,.79921246,.44781458
55,1990,139.76932,5.0252299,5.5785575,8.3261414,1.5326676,1.0775309,.52655816
55,1991,152.20523,5.0639124,5.6238461,8.3401937,1.5288559,1.0296079,.59494364
55,1992,158.20825,5.0937014,5.6194367,8.3048162,1.5424957,1.0935456,.52556151
55,1993,162.99207,5.1514874,5.5775027,8.2400312,1.5004873,1.0339863,.51379299
55,1994,172.68814,5.2741303,5.6003585,8.2089901,1.4460876,1.0314058,.36565763
55,1995,195.22066,5.3752565,5.6385889,8.1899738,1.5197369,1.0421093,.55148637
55,1996,215.99525,5.5150185,5.5321784,8.1799459,1.3948644,.97748023,.31967244
55,1997,248.39455,5.7337961,5.6004972,8.133605,1.3926897,.87238532,.49045068
55,1998,309.14056,5.8504162,5.5175481,8.0998898,1.2718942,.76634568,.34763536
55,1999,347.379,5.9463634,5.5047045,8.0229931,1.3318313,.87559384,.3276287
55,2000,382.36035,5.956337,5.467123,7.997088,1.174873,.73431653,.14295204
55,2001,386.19284,5.9853268,5.4422784,8.0352087,1.3757271,.90759081,.39177763
55,2002,397.55237,6.0066085,5.4159937,8.015871,1.2549608,.80670846,.23679391
55,2003,406.10361,6.0223374,5.3986435,7.9657006,1.2694548,.93809766,.0037884398
55,2004,412.54175,6.0315852,5.346292,7.888238,1.0073997,.52271938,.050562888
55,2005,416.37454,6.0142961,5.4881973,7.8896165,1.4481398,1.0532123,.32811344
55,2006,409.23767,6.0397787,5.6564569,7.94484,1.2465047,.67912686,.40946326
55,2007,419.80008,6.0477691,5.6751146,7.9529314,1.2809937,.855528,.2212213
55,2008,423.16791,6.0269475,5.6187134,7.9237847,.99779218,.36180341,.24402039
55,2009,414.44809,6.0127535,5.5571103,7.8677993,1.0499519,.59708458,.039893046
55,2010,408.60684,5.9900656,5.5170836,7.8274803,1.0280856,.62262046,-.070526689
55,2011,399.44086,5.983469,5.520998,7.8039923,.95314187,.41027689,.08306399
55,2012,396.81454,5.9780293,5.6487446,7.8076038,1.1843668,.78954011,.06413205
55,2013,394.6618,5.9693003,5.6371331,7.6910472,1.1210195,.69546759,.061409347
55,2014,391.23184,5.9721484,5.6735053,7.6462717,1.0599817,.74378443,-.24534366
56,1977,87.334846,4.5723305,5.4843268,8.2599144,1.5267526,1.1472629,-.031392071
56,1978,96.769356,4.6054473,5.6363049,8.3462038,1.7950796,1.6724772,-.36440465
56,1979,100.02772,4.708817,5.8604698,8.4058399,2.0721636,1.6666986,.97355133
56,1980,110.92086,4.7337761,5.9727297,8.4324713,1.8172832,1.3403591,.64721191
56,1981,113.72421,4.7280455,6.0639744,8.4557066,1.6653715,1.1798637,.70986009
56,1982,113.07432,4.9317765,5.7176304,8.411788,1.9041841,1.3735559,1.0168809
56,1983,138.6256,4.9507222,5.4687328,8.2365932,1.6282111,.9350639,.9350639
56,1984,141.27698,4.9656091,5.4892449,8.1434317,1.3765559,.77871895,.57804823
56,1985,143.39587,5.0271187,5.5482121,8.2317352,1.5266725,.69376338,.95612764
56,1986,152.49303,5.1574287,5.6805024,8.309948,1.7315632,1.1719474,.8842653
56,1987,173.71724,5.2577434,5.6456633,8.2290211,.51717073,-.46365854,.047167081
56,1988,192.04764,5.3141007,5.7494335,8.2033253,.94782871,.40883219,.072359964
56,1989,203.18167,5.4109077,5.554183,8.1971912,1.5685207,.42338833,1.1855284
56,1990,223.83469,5.4998713,5.7083549,8.2711067,1.5794357,1.4328322,-.41299447
56,1991,244.66045,5.4777098,5.7372732,8.3135328,1.3087671,.87344897,.26731315
56,1992,239.298,5.4292965,5.7668447,8.3559866,1.3508178,.40635622,.85834134
56,1993,227.98878,5.4749913,5.6565866,8.2627678,1.0849609,.74848866,-.16780208
56,1994,238.64835,5.5349388,5.6075616,8.2983475,1.6496705,1.2033834,.62801927
56,1995,253.39227,5.6613412,5.5379901,8.3104248,1.1287416,.030129366,.72327656
56,1996,287.534,5.7122808,5.5202127,8.2951403,1.1225629,.97946197,-.89234018
56,1997,302.56039,5.7572508,5.5420804,8.275281,1.4564062,.80977905,.7144689
56,1998,316.47702,5.7686276,5.5118513,8.1775389,1.2423733,.35507011,.71174508
56,1999,320.09811,5.8513875,5.4488235,8.078742,.9720881,,
56,2000,347.71646,5.8285766,5.5854282,8.0168123,.70529467,,
56,2001,339.87457,5.8302326,5.5514784,8.0909491,1.1738943,,
56,2002,340.43793,5.8504429,5.6110816,8.1036568,1.5260223,,1.0985783
56,2003,347.38818,5.9184422,5.5671802,8.1063948,1.1562686,,
56,2004,371.83212,5.963366,5.4376149,8.1132746,1.3169529,,1.0115713
56,2005,388.91705,5.9867721,5.4395862,8.0578289,1.1352302,.76053679,
56,2006,398.12741,6.002563,5.5364852,8.0018835,,,
56,2007,404.46402,5.9651794,5.5493193,7.9652462,1.1563486,,
56,2008,389.62302,5.9445167,5.520206,7.9102097,1.1928443,,.94152981
56,2009,381.65494,5.915216,5.3924627,7.8697457,1.1107129,.58008462,
56,2010,370.63434,5.924592,5.2875361,7.8065457,,,
56,2011,374.12579,5.9519129,5.3910742,7.727459,1.399244,.74865639,.661645
56,2012,384.48804,5.9452186,5.3050132,7.7376137,1.2437398,,.88706487
56,2013,381.92279,5.981761,5.3366275,7.6945038,1.0713273,,
56,2014,396.13739,6.0108643,5.2752852,7.582849,1.4144641,,.94446045
